"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
5.799747613782866296e+01,1.239964804451764309e+02,4.533334806118864435e+01,-3.729783081657336652e+01,1.611192792917717895e+02,2.462969602358049404e+00,5.324235289698069362e-01,2.470250601118158862e+00,1.912944581906163011e+00,3.017336923523023628e+00,1.163744573047973319e+01,6.853944493852731412e+00,1.088760132640407008e+01,4.492472728684998806e+00,1.891407572874597776e+01,6.715533023602251810e-05,8.306549057348929085e-04,7.504478054354279948e-05,-7.809431830656521356e-04,9.074747783796290003e-04
