"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
1.222472382294630933e+02,1.079502731296048808e+02,1.105983423975795858e+02,1.951246425198530687e+01,2.241828695795676651e+02,2.511526027445159404e+00,3.108254026264615222e-01,2.514278959730781082e+00,2.189488132838822043e+00,2.823516386923741628e+00,1.193309825885683573e+01,6.461556612010400436e+00,1.098605325034205649e+01,5.610479081178544547e+00,1.856821421512939807e+01,1.440341042818577499e-04,7.802081608865700253e-04,1.423599770147276899e-04,-6.166301112277006169e-04,9.051694416515321251e-04
