"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
-3.918281451357164258e+01,1.255467975285880868e+02,-2.132636513445021365e+01,-1.382331825502941172e+02,4.955647619187059405e+01,2.540296377632109692e+00,5.622516717085893623e-01,2.555990227521326652e+00,1.969420318618066545e+00,3.103882497300518573e+00,1.279255218651809400e+01,8.420911724157953415e+00,1.169908153593986277e+01,3.392296664253177774e+00,2.286536889635707936e+01,8.586991027174686853e-05,1.022280003412620857e-03,9.022714088846583991e-05,-9.275359586244704422e-04,1.095242176936128686e-03
