"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
5.655852255089058644e+01,8.713870077714803131e+01,5.288442461944998740e+01,-2.444972417217019256e+01,1.343612452256865026e+02,2.527694868389888772e+00,2.550621476881678173e-01,2.537020422275020781e+00,2.272881455556153618e+00,2.776602993999992997e+00,1.225563191461829149e+01,6.320401669012521317e+00,1.123282143721999304e+01,6.282105494570985549e+00,1.862228880332944669e+01,1.750404074441374615e-04,7.310421038269492066e-04,1.860035883771704590e-04,-5.721147565735940077e-04,9.074010035243773586e-04
