"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
-2.026954693883297765e+01,1.178305936737092310e+02,-1.482993362572989327e+01,-9.961535680972986029e+01,5.961325175015201694e+01,2.451517680685395995e+00,5.441427414885661173e-01,2.476544642369169935e+00,1.905151870186164054e+00,2.997541023386664172e+00,1.139107106060280650e+01,6.822441251442648458e+00,1.064219299554169851e+01,4.276306571148727365e+00,1.866643483894783273e+01,4.406196354978592962e-05,8.393471136994422755e-04,1.623431856745405355e-05,-7.842230772024949559e-04,9.129400464400472259e-04
