"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
5.613044564781568369e+01,9.161955908908296919e+01,4.742889673358013169e+01,-2.713589993864388816e+01,1.392504253340148068e+02,2.534468378997526639e+00,3.166780722781801227e-01,2.541173646191282387e+00,2.217522389510384606e+00,2.852428772036986082e+00,1.189971990177878780e+01,6.223791250700845268e+00,1.109252663908874226e+01,5.860041834780345127e+00,1.817807466176525821e+01,1.318063504742863026e-04,7.612514995612436157e-04,1.288142552018367581e-04,-6.246549689259208197e-04,8.739028489017641732e-04
