"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
1.225433496288461725e+02,1.220134009042261027e+02,1.040497449155415666e+02,1.707578434786322674e+01,2.376152695141025788e+02,2.523583222875068532e+00,4.945441714120292764e-01,2.509665593032816666e+00,2.009437190365591874e+00,3.029039149438505163e+00,1.165975926186935041e+01,6.773790811827019809e+00,1.094336726265625082e+01,4.581085659028698132e+00,1.868507046052909004e+01,6.486111283563332128e-05,8.274643915459949312e-04,8.373324550370320196e-05,-7.672194208411253769e-04,8.823214865105732940e-04
