"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
9.788580309608921937e+01,7.194058729207888803e+01,9.484583455913741545e+01,2.803497892682085180e+01,1.660599045625139070e+02,2.642967087384689773e+00,1.635316317751081272e-01,2.633955828600571536e+00,2.477761646744850665e+00,2.808575839840450339e+00,6.143260612760236050e+00,3.901277444836466657e+00,5.776313247057478506e+00,1.829375494612963227e+00,1.035988851859652016e+01,4.234662381779958906e-01,3.842559234593112549e-01,4.702774372129281399e-01,8.062611778992812006e-03,8.342486175069043774e-01
