"fnl_loc_mean","fnl_loc_stdev","fnl_loc_median","fnl_loc_errlo","fnl_loc_errup","b1_mean","b1_stdev","b1_median","b1_errlo","b1_errup","sigmas_mean","sigmas_stdev","sigmas_median","sigmas_errlo","sigmas_errup","sn0_mean","sn0_stdev","sn0_median","sn0_errlo","sn0_errup"
1.206681260226028058e+02,1.015413258695413674e+02,1.100682833890416532e+02,2.359383150343285251e+01,2.171550697778192216e+02,2.510328166971390385e+00,2.602035757544897132e-01,2.514141414263914243e+00,2.240915562103191760e+00,2.769922393134562011e+00,1.194956542686135670e+01,6.281032219855854137e+00,1.089928943444865794e+01,5.999048303280300587e+00,1.837351193557886120e+01,1.741126051519810728e-04,7.413486630833262744e-04,1.769054942912795525e-04,-5.758344794973835334e-04,9.122364810258964951e-04
